timestamp,user_id,lat,lon,country,device,login_status,attack_type,is_attack
2025-09-08 13:03:14.168344,user_0196,40.71254955389934,-74.00528562542348,US,Mozilla/5.0 (Windows NT 10.0; Win64; x64),Success,Normal,0
2025-09-08 13:03:14.168344,user_0303,12.96473257118907,77.59381722089815,IN,Mozilla/5.0 (Linux; Android 10; SM-G960U),Success,Normal,0
2025-09-08 13:08:14.168344,user_0417,-33.8688,151.2093,AU,Mozilla/5.0 (Windows NT 10.0; Win64; x64),Success,Vacation,0
2025-09-08 13:15:14.168344,user_0194,52.52078351776351,13.397461585164342,DE,Mozilla/5.0 (Windows NT 10.0; Win64; x64),Success,Normal,0
2025-09-08 13:31:14.168344,user_0257,19.076,72.8777,IN,Mozilla/5.0 (Windows NT 10.0; Win64; x64),Success,Impossible Travel,1
2025-09-08 14:03:14.168344,user_0421,-33.87397967269161,151.20701246880955,AU,Mozilla/5.0 (Linux; Android 10; SM-G960U),Success,Normal,0
2025-09-08 14:03:14.168344,user_0173,40.703261322391356,-74.0099258407405,US,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),Success,Normal,0
2025-09-08 14:03:14.168344,user_0334,19.085540088999693,72.88619796785726,IN,Mozilla/5.0 (Windows NT 10.0; Win64; x64),Success,Normal,0
2025-09-08 14:03:14.168344,user_0420,40.708148453137554,-74.0070287473209,US,Mozilla/5.0 (Linux; Android 10; SM-G960U),Success,Normal,0
2025-09-08 14:03:14.168344,user_0497,12.9716,77.5946,IN,Mozilla/5.0 (iPhone; CPU iPhone OS 16_0 like Mac OS X),Success,Vacation,0
2025-09-08 14:03:14.168344,user_0034,51.514188048921106,-0.11813538017417656,GB,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),Success,Normal,0
2025-09-08 14:03:14.168344,user_0287,19.079454811305304,72.87407602445093,IN,Mozilla/5.0 (Windows NT 10.0; Win64; x64),Success,Normal,0
2025-09-08 14:03:14.168344,user_0215,51.51174559452395,-0.13234045028867636,GB,Mozilla/5.0 (Windows NT 10.0; Win64; x64),Success,Normal,0
2025-09-08 14:03:14.168344,user_0479,-33.86524251883811,151.21084170945653,AU,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),Success,Normal,0
2025-09-08 14:03:14.168344,user_0235,51.50282124788213,-0.11871126637208892,GB,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),Success,Normal,0
2025-09-08 14:14:14.168344,user_0328,37.76878257636713,-122.42065895339803,US,Mozilla/5.0 (Linux; Android 10; SM-G960U),Success,Normal,0
2025-09-08 14:22:14.168344,user_0024,35.67461141851551,139.64238328932132,JP,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),Success,Normal,0
2025-09-08 14:32:14.168344,user_0233,37.77140684961879,-122.42410718164983,US,Mozilla/5.0 (iPhone; CPU iPhone OS 16_0 like Mac OS X),Success,Normal,0
2025-09-08 15:03:14.168344,user_0365,51.50427406805809,-0.13252044190691895,GB,Mozilla/5.0 (Linux; Android 10; SM-G960U),Success,Normal,0
2025-09-08 15:03:14.168344,user_0181,19.06633068778777,72.86852311097655,IN,Mozilla/5.0 (Linux; Android 10; SM-G960U),Success,Normal,0
2025-09-08 15:03:14.168344,user_0320,37.77199965894977,-122.41461202885783,US,Mozilla/5.0 (Windows NT 10.0; Win64; x64),Success,Normal,0
2025-09-08 15:03:14.168344,user_0124,40.719166817947226,-74.01086376755559,US,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),Success,Normal,0
2025-09-08 15:03:14.168344,user_0091,37.77740722242714,-122.42881732999895,US,Mozilla/5.0 (Windows NT 10.0; Win64; x64),Success,Normal,0
2025-09-08 15:03:14.168344,user_0424,52.5157869262956,13.408125641400561,DE,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),Success,Normal,0
2025-09-08 15:03:14.168344,user_0437,37.78184105297609,-122.42643550703582,US,Mozilla/5.0 (iPhone; CPU iPhone OS 16_0 like Mac OS X),Success,Normal,0
2025-09-08 15:03:14.168344,user_0331,-33.86441883582442,151.21098612220862,AU,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),Success,Normal,0
2025-09-08 15:03:14.168344,user_0043,35.68485765285359,139.64386278079746,JP,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),Success,Normal,0
2025-09-08 15:03:14.168344,user_0391,-33.87477442460855,151.21165718418462,AU,Mozilla/5.0 (Linux; Android 10; SM-G960U),Success,Normal,0
2025-09-08 15:03:14.168344,user_0007,52.524805641797194,13.411903035257454,DE,Mozilla/5.0 (Windows NT 10.0; Win64; x64),Success,Normal,0
2025-09-08 15:03:14.168344,user_0364,19.076,72.8777,IN,Mozilla/5.0 (Windows NT 10.0; Win64; x64),Success,Vacation,0
2025-09-08 15:03:14.168344,user_0251,19.0737485541293,72.88155227041071,IN,Mozilla/5.0 (Linux; Android 10; SM-G960U),Success,Normal,0
2025-09-08 15:03:14.168344,user_0465,-33.8714979362213,151.21202640716328,AU,Mozilla/5.0 (iPhone; CPU iPhone OS 16_0 like Mac OS X),Success,Normal,0
2025-09-08 15:03:14.168344,user_0395,19.07720383405685,72.88513600305883,IN,Mozilla/5.0 (Windows NT 10.0; Win64; x64),Success,Normal,0
2025-09-08 15:03:14.168344,user_0048,51.5074,-0.1278,GB,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_7_1 rv:6.0; ti-ET) AppleWebKit/532.46.2 (KHTML, like Gecko) Version/5.0 Safari/532.46.2",Success,Device Spoofing,1
2025-09-08 15:03:14.168344,user_0443,52.52457146984406,13.399472723757132,DE,Mozilla/5.0 (iPhone; CPU iPhone OS 16_0 like Mac OS X),Success,Normal,0
2025-09-08 15:03:14.168344,user_0461,52.52858354785254,13.403152848605218,DE,Mozilla/5.0 (iPhone; CPU iPhone OS 16_0 like Mac OS X),Success,Normal,0
2025-09-08 15:03:14.168344,user_0290,51.49970833627637,-0.11902414449483951,GB,Mozilla/5.0 (Linux; Android 10; SM-G960U),Success,Normal,0
2025-09-08 15:03:14.168344,user_0026,19.079824110088,72.86891643465447,IN,Mozilla/5.0 (iPhone; CPU iPhone OS 16_0 like Mac OS X),Success,Normal,0
2025-09-08 15:13:14.168344,user_0395,40.7128,-74.006,US,Mozilla/5.0 (Windows NT 10.0; Win64; x64),Success,Impossible Travel,1
2025-09-08 15:30:14.168344,user_0391,37.7749,-122.4194,US,Mozilla/5.0 (Linux; Android 10; SM-G960U),Success,Impossible Travel,1
2025-09-08 15:31:14.168344,user_0331,37.7749,-122.4194,US,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),Success,Impossible Travel,1
2025-09-08 16:03:14.168344,user_0499,40.710088078431134,-74.00287092343072,US,Mozilla/5.0 (iPhone; CPU iPhone OS 16_0 like Mac OS X),Success,Normal,0
2025-09-08 16:03:14.168344,user_0208,19.076,72.8777,IN,Mozilla/5.0 (Linux; Android 10; SM-G960U),Success,Vacation,0
2025-09-08 16:03:14.168344,user_0290,51.51672461959269,-0.12436351477718752,GB,Mozilla/5.0 (Linux; Android 10; SM-G960U),Success,Normal,0
2025-09-08 16:03:14.168344,user_0206,12.98084491994743,77.6017926012727,IN,Mozilla/5.0 (iPhone; CPU iPhone OS 16_0 like Mac OS X),Success,Normal,0
2025-09-08 16:03:14.168344,user_0392,51.5078161886461,-0.1243058108628818,GB,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),Success,Normal,0
2025-09-08 16:03:14.168344,user_0360,37.77868120298058,-122.42629664352378,US,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),Success,Normal,0
2025-09-08 16:14:14.168344,user_0453,19.076825266856563,72.87144849679507,IN,Mozilla/5.0 (Windows NT 10.0; Win64; x64),Success,Normal,0
2025-09-08 16:31:14.168344,user_0331,-33.859718550348624,151.21726107761066,AU,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),Success,Normal,0
2025-09-08 17:03:14.168344,user_0340,19.07766401415056,72.88401552016566,IN,Mozilla/5.0 (iPhone; CPU iPhone OS 16_0 like Mac OS X),Success,Normal,0
2025-09-08 17:03:14.168344,user_0118,19.07632136380856,72.87311243424882,IN,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),Success,Normal,0
2025-09-08 17:03:14.168344,user_0197,37.78050498741528,-122.41438025521454,US,Mozilla/5.0 (Windows NT 10.0; Win64; x64),Success,Normal,0
2025-09-08 17:03:14.168344,user_0103,35.67747917257245,139.64813638322303,JP,Mozilla/5.0 (Windows NT 10.0; Win64; x64),Success,Normal,0
2025-09-08 17:03:14.168344,user_0244,40.72164634348064,-74.006296960852,US,Mozilla/5.0 (Linux; Android 10; SM-G960U),Success,Normal,0
2025-09-08 17:03:14.168344,user_0260,40.70434892430174,-73.99644730578746,US,Mozilla/5.0 (Linux; Android 10; SM-G960U),Success,Normal,0
2025-09-08 17:03:14.168344,user_0288,12.980433114887639,77.59937224930941,IN,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),Success,Normal,0
2025-09-08 17:03:14.168344,user_0080,37.78472184001839,-122.41609734565577,US,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),Success,Normal,0
2025-09-08 17:03:14.168344,user_0462,51.50945224539251,-0.12759749984825292,GB,Mozilla/5.0 (Linux; Android 10; SM-G960U),Success,Normal,0
2025-09-08 17:03:14.168344,user_0358,-33.8688,151.2093,AU,Mozilla/5.0 (iPhone; CPU iPhone OS 16_0 like Mac OS X),Success,Vacation,0
2025-09-08 17:03:14.168344,user_0455,19.067716013258426,72.88080048827975,IN,Mozilla/5.0 (Linux; Android 10; SM-G960U),Success,Normal,0
2025-09-08 17:03:14.168344,user_0144,35.6762,139.6503,JP,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),Success,Vacation,0
2025-09-08 17:03:14.168344,user_0071,-33.86846219102847,151.20358381984153,AU,Mozilla/5.0 (Linux; Android 10; SM-G960U),Success,Normal,0
2025-09-08 17:03:14.168344,user_0312,-33.87395652871876,151.21776492369943,AU,Mozilla/5.0 (Windows NT 10.0; Win64; x64),Success,Normal,0
2025-09-08 17:03:14.168344,user_0457,35.66849263973196,139.6494365124083,JP,Mozilla/5.0 (Windows NT 10.0; Win64; x64),Success,Normal,0
2025-09-08 17:03:14.168344,user_0289,51.51280420344259,-0.13375518775486261,GB,Mozilla/5.0 (Linux; Android 10; SM-G960U),Success,Normal,0
2025-09-08 17:03:14.168344,user_0059,52.517948940020624,13.40898124757861,DE,Mozilla/5.0 (Windows NT 10.0; Win64; x64),Success,Normal,0
2025-09-08 18:03:14.168344,user_0480,52.52043538206718,13.39979846893269,DE,Mozilla/5.0 (iPhone; CPU iPhone OS 16_0 like Mac OS X),Success,Normal,0
2025-09-08 18:03:14.168344,user_0397,-33.86388669850884,151.2064078811478,AU,Mozilla/5.0 (Linux; Android 10; SM-G960U),Success,Normal,0
2025-09-08 18:03:14.168344,user_0059,52.52985355067135,13.399356848085583,DE,Mozilla/5.0 (Windows NT 10.0; Win64; x64),Success,Normal,0
2025-09-08 18:03:14.168344,user_0262,19.076480494417794,72.86847344213884,IN,Mozilla/5.0 (Windows NT 10.0; Win64; x64),Success,Normal,0
2025-09-08 18:03:14.168344,user_0003,19.066217273873615,72.88686261958905,IN,Mozilla/5.0 (iPhone; CPU iPhone OS 16_0 like Mac OS X),Success,Normal,0
2025-09-08 18:03:14.168344,user_0075,37.7749,-122.4194,US,Mozilla/5.0 (iPhone; CPU iPhone OS 16_0 like Mac OS X),Success,Vacation,0
2025-09-08 18:03:14.168344,user_0489,51.5074,-0.1278,GB,Mozilla/5.0 (iPhone; CPU iPhone OS 16_0 like Mac OS X),Success,Vacation,0
2025-09-08 18:03:14.168344,user_0113,51.49905309041866,-0.11930021889213711,GB,Mozilla/5.0 (Windows NT 10.0; Win64; x64),Success,Normal,0
2025-09-08 18:03:14.168344,user_0286,40.72123217754401,-74.00071855006664,US,Mozilla/5.0 (iPhone; CPU iPhone OS 16_0 like Mac OS X),Success,Normal,0
2025-09-08 18:03:14.168344,user_0202,40.72020320690453,-74.00904042776794,US,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),Success,Normal,0
2025-09-08 18:03:14.168344,user_0266,35.68290041994113,139.64245921130004,JP,Mozilla/5.0 (Linux; Android 10; SM-G960U),Success,Normal,0
2025-09-08 18:03:14.168344,user_0010,12.96408745220799,77.59806947307818,IN,Mozilla/5.0 (iPhone; CPU iPhone OS 16_0 like Mac OS X),Success,Normal,0
2025-09-08 18:03:14.168344,user_0304,37.7749,-122.4194,US,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),Success,Vacation,0
2025-09-08 18:03:14.168344,user_0036,37.77853771987237,-122.42882002075889,US,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),Success,Normal,0
2025-09-08 18:03:14.168344,user_0496,52.52506770433142,13.400848660560683,DE,Mozilla/5.0 (Linux; Android 10; SM-G960U),Success,Normal,0
2025-09-08 18:03:14.168344,user_0121,12.974436032743455,77.59384840449226,IN,Mozilla/5.0 (Linux; Android 10; SM-G960U),Success,Normal,0
2025-09-08 18:08:14.168344,user_0229,52.519072874350854,13.397758582880105,DE,Mozilla/5.0 (Linux; Android 10; SM-G960U),Success,Normal,0
2025-09-08 18:16:14.168344,user_0299,12.9716,77.5946,IN,Mozilla/5.0 (Linux; Android 10; SM-G960U),Failed,Brute Force,1
2025-09-08 18:17:14.168344,user_0299,12.9716,77.5946,IN,Mozilla/5.0 (Linux; Android 10; SM-G960U),Failed,Brute Force,1
2025-09-08 18:18:14.168344,user_0299,12.9716,77.5946,IN,Mozilla/5.0 (Linux; Android 10; SM-G960U),Failed,Brute Force,1
2025-09-08 18:19:14.168344,user_0299,12.9716,77.5946,IN,Mozilla/5.0 (Linux; Android 10; SM-G960U),Failed,Brute Force,1
2025-09-08 18:20:14.168344,user_0299,12.9716,77.5946,IN,Mozilla/5.0 (Linux; Android 10; SM-G960U),Failed,Brute Force,1
2025-09-08 18:21:14.168344,user_0299,12.9716,77.5946,IN,Mozilla/5.0 (Linux; Android 10; SM-G960U),Failed,Brute Force,1
2025-09-08 18:22:14.168344,user_0299,12.9716,77.5946,IN,Mozilla/5.0 (Linux; Android 10; SM-G960U),Success,Brute Force Success,1
2025-09-08 18:22:14.168344,user_0010,37.7749,-122.4194,US,Mozilla/5.0 (iPhone; CPU iPhone OS 16_0 like Mac OS X),Success,Impossible Travel,1
2025-09-08 18:59:14.168344,user_0361,52.52,13.405,DE,Mozilla/5.0 (Windows NT 10.0; Win64; x64),Failed,Brute Force,1
2025-09-08 19:00:14.168344,user_0361,52.52,13.405,DE,Mozilla/5.0 (Windows NT 10.0; Win64; x64),Failed,Brute Force,1
2025-09-08 19:01:14.168344,user_0361,52.52,13.405,DE,Mozilla/5.0 (Windows NT 10.0; Win64; x64),Failed,Brute Force,1
2025-09-08 19:02:14.168344,user_0361,52.52,13.405,DE,Mozilla/5.0 (Windows NT 10.0; Win64; x64),Failed,Brute Force,1
2025-09-08 19:03:14.168344,user_0003,19.070736532735072,72.88213962903863,IN,Mozilla/5.0 (iPhone; CPU iPhone OS 16_0 like Mac OS X),Success,Normal,0
2025-09-08 19:03:14.168344,user_0150,19.067666707558455,72.87297585332279,IN,Mozilla/5.0 (Windows NT 10.0; Win64; x64),Success,Normal,0
2025-09-08 19:03:14.168344,user_0429,19.069738458390354,72.8807926275477,IN,Mozilla/5.0 (Linux; Android 10; SM-G960U),Success,Normal,0
2025-09-08 19:03:14.168344,user_0497,12.976751715454796,77.60333147422212,IN,Mozilla/5.0 (iPhone; CPU iPhone OS 16_0 like Mac OS X),Success,Normal,0
2025-09-08 19:03:14.168344,user_0258,-33.87682937021807,151.21111553365785,AU,Mozilla/5.0 (Windows NT 10.0; Win64; x64),Success,Normal,0
2025-09-08 19:03:14.168344,user_0115,35.68018363591519,139.65321730968358,JP,Mozilla/5.0 (Linux; Android 10; SM-G960U),Success,Normal,0
2025-09-08 19:03:14.168344,user_0188,40.70955389354303,-74.00270889244767,US,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),Success,Normal,0
2025-09-08 19:03:14.168344,user_0126,37.765225573430996,-122.41967836230442,US,Mozilla/5.0 (Windows NT 10.0; Win64; x64),Success,Normal,0
2025-09-08 19:03:14.168344,user_0361,52.52,13.405,DE,Mozilla/5.0 (Windows NT 10.0; Win64; x64),Success,Brute Force Success,1
2025-09-08 19:03:14.168344,user_0351,19.077030959649218,72.87263905426892,IN,Mozilla/5.0 (Linux; Android 10; SM-G960U),Success,Normal,0
2025-09-08 19:03:14.168344,user_0083,35.68292437871216,139.64116521794043,JP,Mozilla/5.0 (iPhone; CPU iPhone OS 16_0 like Mac OS X),Success,Normal,0
2025-09-08 19:03:14.168344,user_0298,52.519781307729744,13.41414739864494,DE,Mozilla/5.0 (iPhone; CPU iPhone OS 16_0 like Mac OS X),Success,Normal,0
2025-09-08 20:03:14.168344,user_0290,51.511047511331704,-0.1198315333174979,GB,Mozilla/5.0 (Linux; Android 10; SM-G960U),Success,Normal,0
2025-09-08 20:03:14.168344,user_0151,35.668088536316,139.64258546901766,JP,Mozilla/5.0 (Linux; Android 10; SM-G960U),Success,Normal,0
2025-09-08 20:03:14.168344,user_0014,35.6762,139.6503,JP,Mozilla/5.0 (Windows NT 10.0; Win64; x64),Success,Vacation,0
2025-09-08 20:03:14.168344,user_0309,35.6762,139.6503,JP,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),Success,Vacation,0
2025-09-08 20:03:14.168344,user_0076,19.072117820853133,72.87163188934626,IN,Mozilla/5.0 (Linux; Android 10; SM-G960U),Success,Normal,0
2025-09-08 20:03:14.168344,user_0469,35.6762,139.6503,JP,Mozilla/5.0 (Windows NT 10.0; Win64; x64),Success,Vacation,0
2025-09-08 20:03:14.168344,user_0255,35.67377110062666,139.65532949418255,JP,Mozilla/5.0 (Windows NT 10.0; Win64; x64),Success,Normal,0
2025-09-08 20:03:14.168344,user_0288,12.976975263098991,77.59535286862827,IN,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),Success,Normal,0
2025-09-08 20:03:14.168344,user_0039,19.076,72.8777,IN,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),Success,Vacation,0
2025-09-08 20:03:14.168344,user_0477,-33.860294516067945,151.20986881765688,AU,Mozilla/5.0 (Windows NT 10.0; Win64; x64),Success,Normal,0
2025-09-08 20:03:14.168344,user_0385,35.683455553499336,139.64782886802087,JP,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),Success,Normal,0
2025-09-08 20:03:14.168344,user_0117,40.70591033819723,-73.99868889615792,US,Mozilla/5.0 (Windows NT 10.0; Win64; x64),Success,Normal,0
2025-09-08 20:24:14.168344,user_0290,35.6762,139.6503,JP,Mozilla/5.0 (Linux; Android 10; SM-G960U),Success,Impossible Travel,1
2025-09-08 20:57:14.168344,user_0044,19.076,72.8777,IN,Mozilla/5.0 (Linux; Android 10; SM-G960U),Failed,Brute Force,1
2025-09-08 20:57:14.168344,user_0160,52.52,13.405,DE,Mozilla/5.0 (iPhone; CPU iPhone OS 16_0 like Mac OS X),Failed,Brute Force,1
2025-09-08 20:58:14.168344,user_0160,52.52,13.405,DE,Mozilla/5.0 (iPhone; CPU iPhone OS 16_0 like Mac OS X),Failed,Brute Force,1
2025-09-08 20:58:14.168344,user_0044,19.076,72.8777,IN,Mozilla/5.0 (Linux; Android 10; SM-G960U),Failed,Brute Force,1
2025-09-08 20:59:14.168344,user_0160,52.52,13.405,DE,Mozilla/5.0 (iPhone; CPU iPhone OS 16_0 like Mac OS X),Failed,Brute Force,1
2025-09-08 20:59:14.168344,user_0044,19.076,72.8777,IN,Mozilla/5.0 (Linux; Android 10; SM-G960U),Failed,Brute Force,1
2025-09-08 21:00:14.168344,user_0044,19.076,72.8777,IN,Mozilla/5.0 (Linux; Android 10; SM-G960U),Failed,Brute Force,1
2025-09-08 21:00:14.168344,user_0160,52.52,13.405,DE,Mozilla/5.0 (iPhone; CPU iPhone OS 16_0 like Mac OS X),Failed,Brute Force,1
2025-09-08 21:01:14.168344,user_0160,52.52,13.405,DE,Mozilla/5.0 (iPhone; CPU iPhone OS 16_0 like Mac OS X),Failed,Brute Force,1
2025-09-08 21:01:14.168344,user_0044,19.076,72.8777,IN,Mozilla/5.0 (Linux; Android 10; SM-G960U),Failed,Brute Force,1
2025-09-08 21:02:14.168344,user_0044,19.076,72.8777,IN,Mozilla/5.0 (Linux; Android 10; SM-G960U),Failed,Brute Force,1
2025-09-08 21:02:14.168344,user_0160,52.52,13.405,DE,Mozilla/5.0 (iPhone; CPU iPhone OS 16_0 like Mac OS X),Failed,Brute Force,1
2025-09-08 21:03:14.168344,user_0096,12.9716,77.5946,IN,"Mozilla/5.0 (Windows NT 5.2) AppleWebKit/531.0 (KHTML, like Gecko) Chrome/13.0.887.0 Safari/531.0",Success,Device Spoofing,1
2025-09-08 21:03:14.168344,user_0193,37.77237217874658,-122.42535763557673,US,Mozilla/5.0 (Linux; Android 10; SM-G960U),Success,Normal,0
2025-09-08 21:03:14.168344,user_0047,37.775420573422814,-122.42426479847825,US,Mozilla/5.0 (Linux; Android 10; SM-G960U),Success,Normal,0
2025-09-08 21:03:14.168344,user_0462,51.5042185578376,-0.12510536589723525,GB,Mozilla/5.0 (iPhone; CPU iPhone OS 16_0 like Mac OS X),Success,Normal,0
2025-09-08 21:03:14.168344,user_0199,52.52,13.405,DE,Mozilla/5.0 (Linux; Android 10; SM-G960U),Success,Vacation,0
2025-09-08 21:03:14.168344,user_0030,37.76881783516845,-122.41647384233246,US,Mozilla/5.0 (Windows NT 10.0; Win64; x64),Success,Normal,0
2025-09-08 21:03:14.168344,user_0016,12.9716,77.5946,IN,Opera/9.12.(Windows NT 10.0; mt-MT) Presto/2.9.186 Version/10.00,Success,Device Spoofing,1
2025-09-08 21:03:14.168344,user_0234,35.6762,139.6503,JP,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 5.1; Trident/3.1),Success,Device Spoofing,1
2025-09-08 21:03:14.168344,user_0400,52.52,13.405,DE,Mozilla/5.0 (Windows NT 10.0; Win64; x64),Success,Vacation,0
2025-09-08 21:03:14.168344,user_0065,52.515647679966385,13.407781673184957,DE,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),Success,Normal,0
2025-09-08 21:03:14.168344,user_0224,37.78454405572908,-122.41064886170382,US,Mozilla/5.0 (Windows NT 10.0; Win64; x64),Success,Normal,0
2025-09-08 21:03:14.168344,user_0160,52.52,13.405,DE,Mozilla/5.0 (iPhone; CPU iPhone OS 16_0 like Mac OS X),Success,Brute Force Success,1
2025-09-08 21:03:14.168344,user_0097,51.51151395478956,-0.1294117156320525,GB,Mozilla/5.0 (Windows NT 10.0; Win64; x64),Success,Normal,0
2025-09-08 21:03:14.168344,user_0179,51.5074,-0.1278,GB,Opera/9.37.(X11; Linux x86_64; so-DJ) Presto/2.9.168 Version/11.00,Success,Device Spoofing,1
2025-09-08 21:03:14.168344,user_0044,19.076,72.8777,IN,Mozilla/5.0 (Linux; Android 10; SM-G960U),Success,Brute Force Success,1
2025-09-08 22:03:14.168344,user_0382,19.076,72.8777,IN,Opera/9.81.(X11; Linux x86_64; os-RU) Presto/2.9.166 Version/12.00,Success,Device Spoofing,1
2025-09-08 22:03:14.168344,user_0314,37.7749,-122.4194,US,Mozilla/5.0 (Windows NT 10.0; Win64; x64),Success,Vacation,0
2025-09-08 22:03:14.168344,user_0137,19.082837385603526,72.8838451932589,IN,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),Success,Normal,0
2025-09-08 22:03:14.168344,user_0123,12.978456183718146,77.59235805571531,IN,Mozilla/5.0 (iPhone; CPU iPhone OS 16_0 like Mac OS X),Success,Normal,0
2025-09-08 22:03:14.168344,user_0416,35.686092448600824,139.64813631789497,JP,Mozilla/5.0 (iPhone; CPU iPhone OS 16_0 like Mac OS X),Success,Normal,0
2025-09-08 22:03:14.168344,user_0138,12.980898824427154,77.59614262072473,IN,Mozilla/5.0 (Windows NT 10.0; Win64; x64),Success,Normal,0
2025-09-08 22:03:14.168344,user_0343,12.96858034517661,77.5857622906485,IN,Mozilla/5.0 (Linux; Android 10; SM-G960U),Success,Normal,0
2025-09-08 22:03:14.168344,user_0394,12.96640377614181,77.60225512518193,IN,Mozilla/5.0 (Windows NT 10.0; Win64; x64),Success,Normal,0
2025-09-08 22:03:14.168344,user_0321,35.681367997244706,139.64239532654645,JP,Mozilla/5.0 (Windows NT 10.0; Win64; x64),Success,Normal,0
2025-09-08 22:03:14.168344,user_0307,12.96913428765968,77.58650383186837,IN,Mozilla/5.0 (iPhone; CPU iPhone OS 16_0 like Mac OS X),Success,Normal,0
2025-09-08 22:03:14.168344,user_0087,12.980866191177798,77.59055354884867,IN,Mozilla/5.0 (iPhone; CPU iPhone OS 16_0 like Mac OS X),Success,Normal,0
2025-09-08 22:03:14.168344,user_0060,-33.87124353220663,151.20693189865935,AU,Mozilla/5.0 (iPhone; CPU iPhone OS 16_0 like Mac OS X),Success,Normal,0
2025-09-08 22:03:14.168344,user_0455,19.084276769272662,72.88078314471345,IN,Mozilla/5.0 (Linux; Android 10; SM-G960U),Success,Normal,0
2025-09-08 22:03:14.168344,user_0459,-33.861332900630146,151.2081823471035,AU,Mozilla/5.0 (iPhone; CPU iPhone OS 16_0 like Mac OS X),Success,Normal,0
2025-09-08 22:31:14.168344,user_0345,35.67667783427687,139.650362063978,JP,Mozilla/5.0 (iPhone; CPU iPhone OS 16_0 like Mac OS X),Success,Normal,0
2025-09-08 22:32:14.168344,user_0243,40.71824107267172,-74.00726227907526,US,Mozilla/5.0 (Windows NT 10.0; Win64; x64),Success,Normal,0
2025-09-08 23:03:14.168344,user_0363,51.5074,-0.1278,GB,Mozilla/5.0 (iPhone; CPU iPhone OS 16_0 like Mac OS X),Success,Vacation,0
2025-09-08 23:03:14.168344,user_0407,12.965136234872247,77.60094652303275,IN,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),Success,Normal,0
2025-09-08 23:03:14.168344,user_0036,51.5074,-0.1278,GB,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),Success,Vacation,0
2025-09-08 23:03:14.168344,user_0415,12.971505446459217,77.59690544560891,IN,Mozilla/5.0 (iPhone; CPU iPhone OS 16_0 like Mac OS X),Success,Normal,0
2025-09-08 23:03:14.168344,user_0165,19.072683486762752,72.87411038892638,IN,Mozilla/5.0 (Windows NT 10.0; Win64; x64),Success,Normal,0
2025-09-08 23:03:14.168344,user_0343,12.975866347984994,77.59807889389461,IN,Mozilla/5.0 (Linux; Android 10; SM-G960U),Success,Normal,0
2025-09-08 23:03:14.168344,user_0302,37.767846307970466,-122.42863866523382,US,Mozilla/5.0 (iPhone; CPU iPhone OS 16_0 like Mac OS X),Success,Normal,0
2025-09-08 23:03:14.168344,user_0292,-33.86876279073072,151.2182776961106,AU,Mozilla/5.0 (iPhone; CPU iPhone OS 16_0 like Mac OS X),Success,Normal,0
2025-09-08 23:03:14.168344,user_0432,19.079420708064696,72.87664781770296,IN,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),Success,Normal,0
2025-09-08 23:03:14.168344,user_0191,52.51493442145122,13.410566205710863,DE,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),Success,Normal,0
2025-09-08 23:03:14.168344,user_0044,19.083109459216374,72.88233856984276,IN,Mozilla/5.0 (Linux; Android 10; SM-G960U),Success,Normal,0
2025-09-08 23:03:14.168344,user_0379,52.52,13.405,DE,Mozilla/5.0 (Windows NT 10.0; Win64; x64),Success,Vacation,0
